Gene stable ID	Mouse gene stable ID	Mouse homology type
ENSG00000212461	ENSMUSG00000088558	ortholog_many2many
ENSG00000212461	ENSMUSG00000089359	ortholog_many2many
ENSG00000212461	ENSMUSG00000077451	ortholog_many2many
ENSG00000212461	ENSMUSG00000089155	ortholog_many2many
ENSG00000212461	ENSMUSG00000077218	ortholog_many2many
ENSG00000212461	ENSMUSG00000089237	ortholog_many2many
ENSG00000252016	ENSMUSG00000089034	ortholog_one2many
ENSG00000239472		
ENSG00000283507		
ENSG00000199506	ENSMUSG00000096249	ortholog_one2many
ENSG00000284503		
ENSG00000252822		
ENSG00000221783		
ENSG00000284224		
ENSG00000252979		
ENSG00000207756		
ENSG00000215961		
ENSG00000252578		
ENSG00000266421		
ENSG00000207568		
ENSG00000199782		
ENSG00000280249		
ENSG00000241159		
ENSG00000252311		
ENSG00000239316		
ENSG00000253099		
ENSG00000252125		
ENSG00000238904		
ENSG00000276804		
ENSG00000274018		
ENSG00000200869		
ENSG00000222230	ENSMUSG00000087799	ortholog_one2one
ENSG00000212036		
ENSG00000199001		
ENSG00000278533		
ENSG00000212418		
ENSG00000212496	ENSMUSG00000064709	ortholog_one2many
ENSG00000275904		
ENSG00000200309		
ENSG00000200174		
ENSG00000206651		
ENSG00000223188		
ENSG00000280775		
ENSG00000200305		
ENSG00000263362		
ENSG00000273782		
ENSG00000239119		
ENSG00000220988	ENSMUSG00000080352	ortholog_one2one
ENSG00000242281		
ENSG00000266210		
ENSG00000265195		
ENSG00000277841		
ENSG00000240470		
ENSG00000198973		
ENSG00000207697		
ENSG00000243562		
ENSG00000263436		
ENSG00000265822		
ENSG00000252190	ENSMUSG00000098750	ortholog_one2many
ENSG00000252501	ENSMUSG00000084428	ortholog_one2one
ENSG00000222755		
ENSG00000207204	ENSMUSG00000094473	ortholog_many2many
ENSG00000207204	ENSMUSG00000095016	ortholog_many2many
ENSG00000243650		
ENSG00000252275		
ENSG00000251916		
ENSG00000207333	ENSMUSG00000064590	ortholog_one2one
ENSG00000243702		
ENSG00000207026		
ENSG00000252558		
ENSG00000283772		
ENSG00000283853		
ENSG00000207725		
ENSG00000266287		
ENSG00000283206		
ENSG00000266189		
ENSG00000283346		
ENSG00000266307		
ENSG00000251878	ENSMUSG00000065160	ortholog_one2one
ENSG00000202026		
ENSG00000284229		
ENSG00000222838		
ENSG00000207132		
ENSG00000208892	ENSMUSG00000077254	ortholog_one2one
ENSG00000243738		
ENSG00000264658		
ENSG00000283379		
ENSG00000277444	ENSMUSG00000098367	ortholog_one2one
ENSG00000207430		
ENSG00000284463		
ENSG00000265521		
ENSG00000266781		
ENSG00000252606		
ENSG00000277986		
ENSG00000284557		
ENSG00000277249		
ENSG00000273944		
ENSG00000199875		
ENSG00000283262		
ENSG00000223336	ENSMUSG00000077794	ortholog_one2many
ENSG00000223336	ENSMUSG00000088498	ortholog_one2many
ENSG00000242102		
ENSG00000276782		
ENSG00000222627		
ENSG00000206844		
ENSG00000253006	ENSMUSG00000088213	ortholog_one2one
ENSG00000278413		
ENSG00000277465		
ENSG00000266356		
ENSG00000266313		
ENSG00000179314	ENSMUSG00000020811	ortholog_one2one
ENSG00000159723	ENSMUSG00000005705	ortholog_one2one
ENSG00000267147		
ENSG00000163482	ENSMUSG00000033276	ortholog_one2one
ENSG00000264837		
ENSG00000265646		
ENSG00000240219		
ENSG00000170382	ENSMUSG00000026443	ortholog_one2one
ENSG00000264970		
ENSG00000263609		
ENSG00000270788		
ENSG00000248673		
ENSG00000272780		
ENSG00000161682	ENSMUSG00000034685	ortholog_one2one
ENSG00000030582	ENSMUSG00000034708	ortholog_one2one
ENSG00000249293		
ENSG00000126458	ENSMUSG00000038387	ortholog_one2one
ENSG00000280474		
ENSG00000250060		
ENSG00000240991		
ENSG00000214029		
ENSG00000187531	ENSMUSG00000025138	ortholog_one2one
ENSG00000108576	ENSMUSG00000020838	ortholog_one2one
ENSG00000211450	ENSMUSG00000076437	ortholog_one2one
ENSG00000213593	ENSMUSG00000050043	ortholog_one2one
ENSG00000173992	ENSMUSG00000034108	ortholog_one2one
ENSG00000262413		
ENSG00000263859		
ENSG00000062822	ENSMUSG00000038644	ortholog_one2one
ENSG00000233477		
ENSG00000251543		
ENSG00000226521		
ENSG00000224877	ENSMUSG00000078572	ortholog_one2one
ENSG00000262115		
ENSG00000258511		
ENSG00000269392		
ENSG00000259097		
ENSG00000131398	ENSMUSG00000062785	ortholog_one2one
ENSG00000258379		
ENSG00000246223		
ENSG00000264422		
ENSG00000255245		
ENSG00000235203		
ENSG00000229652		
ENSG00000263218		
ENSG00000226251		
ENSG00000270359		
ENSG00000170298	ENSMUSG00000001123	ortholog_one2many
ENSG00000156384	ENSMUSG00000025066	ortholog_one2one
ENSG00000037474	ENSMUSG00000021595	ortholog_one2one
ENSG00000158458	ENSMUSG00000060275	ortholog_one2one
ENSG00000100664	ENSMUSG00000021282	ortholog_one2one
ENSG00000276863		
ENSG00000240624		
ENSG00000270755		
ENSG00000270938		
ENSG00000249526		
ENSG00000161652	ENSMUSG00000066500	ortholog_one2one
ENSG00000150783	ENSMUSG00000032065	ortholog_one2one
ENSG00000226239		
ENSG00000171302	ENSMUSG00000025575	ortholog_one2one
ENSG00000197580	ENSMUSG00000032066	ortholog_one2one
ENSG00000137699	ENSMUSG00000032013	ortholog_one2one
ENSG00000263272		
ENSG00000231060		
ENSG00000107485	ENSMUSG00000015619	ortholog_one2one
ENSG00000279570		
ENSG00000104888	ENSMUSG00000070570	ortholog_one2one
ENSG00000260193		
ENSG00000224032		
ENSG00000254805		
ENSG00000254632		
ENSG00000254810		
ENSG00000036672	ENSMUSG00000032010	ortholog_one2one
ENSG00000240051		
ENSG00000090372	ENSMUSG00000030374	ortholog_one2one
ENSG00000076928	ENSMUSG00000040940	ortholog_one2one
ENSG00000005700	ENSMUSG00000035941	ortholog_one2one
ENSG00000130433	ENSMUSG00000078815	ortholog_one2one
ENSG00000181666		
ENSG00000180626		
ENSG00000188295		
ENSG00000214888		
ENSG00000227353		
ENSG00000279324		
ENSG00000203387		
ENSG00000258935		
ENSG00000134780	ENSMUSG00000035735	ortholog_one2one
ENSG00000277260		
ENSG00000131730	ENSMUSG00000021622	ortholog_one2one
ENSG00000177889	ENSMUSG00000074781	ortholog_one2one
ENSG00000270578		
ENSG00000186868	ENSMUSG00000018411	ortholog_one2one
ENSG00000263465		
ENSG00000248676		
ENSG00000095059	ENSMUSG00000060038	ortholog_one2one
ENSG00000197472	ENSMUSG00000058883	ortholog_many2many
ENSG00000197472	ENSMUSG00000057842	ortholog_many2many
ENSG00000138823	ENSMUSG00000028158	ortholog_one2one
ENSG00000277462		
ENSG00000233208		
ENSG00000176343		
ENSG00000258734		
ENSG00000213598		
ENSG00000136155	ENSMUSG00000022123	ortholog_one2one
ENSG00000232888		
ENSG00000224347		
ENSG00000250544		
ENSG00000214211		
ENSG00000117481	ENSMUSG00000028706	ortholog_one2one
ENSG00000090615	ENSMUSG00000029502	ortholog_one2one
ENSG00000227051	ENSMUSG00000094910	ortholog_one2one
ENSG00000260541		
ENSG00000214425		
ENSG00000196967	ENSMUSG00000062040	ortholog_one2one
ENSG00000137869	ENSMUSG00000032274	ortholog_one2one
ENSG00000168661		
ENSG00000223519		
ENSG00000227953		
ENSG00000260855		
ENSG00000235386		
ENSG00000270624		
ENSG00000233536		
ENSG00000283906		
ENSG00000266311		
ENSG00000211976	ENSMUSG00000076665	ortholog_many2many
ENSG00000211976	ENSMUSG00000076652	ortholog_many2many
ENSG00000211976	ENSMUSG00000076653	ortholog_many2many
ENSG00000253247		
ENSG00000154079	ENSMUSG00000026154	ortholog_one2one
ENSG00000261863		
ENSG00000276258		
ENSG00000245598		
ENSG00000167741	ENSMUSG00000040471	ortholog_one2one
ENSG00000235298		
ENSG00000278971		
ENSG00000227703		
ENSG00000223412		
ENSG00000237207		
ENSG00000225672		
ENSG00000274189		
ENSG00000234258		
ENSG00000229629		
ENSG00000267546		
ENSG00000228879		
ENSG00000274861		
ENSG00000242858		
ENSG00000251456		
ENSG00000164404	ENSMUSG00000018238	ortholog_one2one
ENSG00000267446		
ENSG00000242852	ENSMUSG00000074472	ortholog_one2many
ENSG00000129654	ENSMUSG00000034227	ortholog_one2one
ENSG00000232811		
ENSG00000121931	ENSMUSG00000056260	ortholog_one2one
ENSG00000258390		
ENSG00000267376		
ENSG00000239568		
ENSG00000105388	ENSMUSG00000054385	ortholog_many2many
ENSG00000105388	ENSMUSG00000074272	ortholog_many2many
ENSG00000223672		
ENSG00000227913		
ENSG00000270816		
ENSG00000276502		
ENSG00000164022	ENSMUSG00000028029	ortholog_one2one
ENSG00000276831		
ENSG00000254932		
ENSG00000239281		
ENSG00000104332	ENSMUSG00000031548	ortholog_one2one
ENSG00000015413	ENSMUSG00000019278	ortholog_one2one
ENSG00000279329		
ENSG00000165495	ENSMUSG00000035934	ortholog_one2one
ENSG00000187398	ENSMUSG00000063297	ortholog_one2one
ENSG00000139645	ENSMUSG00000014498	ortholog_one2one
ENSG00000278744		
ENSG00000283307		
ENSG00000237845		
ENSG00000101278		
ENSG00000170584	ENSMUSG00000020328	ortholog_one2one
ENSG00000262482		
ENSG00000262959		
ENSG00000018280	ENSMUSG00000026177	ortholog_one2one
ENSG00000250114		
ENSG00000168876	ENSMUSG00000031931	ortholog_one2one
ENSG00000224389	ENSMUSG00000073418	ortholog_one2many
ENSG00000235768		
ENSG00000173991	ENSMUSG00000007877	ortholog_one2one
ENSG00000280157		
ENSG00000253587		
ENSG00000237424		
ENSG00000150401	ENSMUSG00000038506	ortholog_one2one
ENSG00000119383	ENSMUSG00000039515	ortholog_one2one
ENSG00000273674		
ENSG00000242412		
ENSG00000102189	ENSMUSG00000036499	ortholog_one2one
ENSG00000234219		
ENSG00000255507		
ENSG00000233307		
ENSG00000115507	ENSMUSG00000005917	ortholog_one2one
ENSG00000279602		
ENSG00000283411		
ENSG00000184361	ENSMUSG00000044787	ortholog_one2one
ENSG00000275954		
ENSG00000234319		
ENSG00000231628		
ENSG00000248015		
ENSG00000254980		
ENSG00000267680		
ENSG00000185869		
ENSG00000242028	ENSMUSG00000027245	ortholog_one2one
ENSG00000119326	ENSMUSG00000038816	ortholog_one2one
ENSG00000253412		
ENSG00000227859		
ENSG00000258100		
ENSG00000211938		
ENSG00000258148		
ENSG00000253763		
ENSG00000166391	ENSMUSG00000052396	ortholog_one2one
ENSG00000258813		
ENSG00000225200		
ENSG00000228706		
ENSG00000213946		
ENSG00000150750	ENSMUSG00000036027	ortholog_one2one
ENSG00000165115	ENSMUSG00000060176	ortholog_one2one
ENSG00000255035		
ENSG00000217165		
ENSG00000091664	ENSMUSG00000030500	ortholog_one2one
ENSG00000234918		
ENSG00000170802	ENSMUSG00000034998	ortholog_one2one
ENSG00000111358	ENSMUSG00000029387	ortholog_one2one
ENSG00000279855		
ENSG00000276547	ENSMUSG00000103749	ortholog_one2one
ENSG00000258578		
ENSG00000225355		
ENSG00000255882		
ENSG00000198624	ENSMUSG00000049588	ortholog_one2one
ENSG00000134207	ENSMUSG00000027849	ortholog_one2one
ENSG00000272070		
ENSG00000226646		
ENSG00000161714	ENSMUSG00000020937	ortholog_one2one
ENSG00000256912		
ENSG00000211892	ENSMUSG00000076613	ortholog_many2many
ENSG00000211892	ENSMUSG00000076614	ortholog_many2many
ENSG00000211892	ENSMUSG00000076612	ortholog_many2many
ENSG00000211892	ENSMUSG00000076615	ortholog_many2many
ENSG00000160181	ENSMUSG00000024028	ortholog_one2one
ENSG00000156127	ENSMUSG00000034266	ortholog_one2one
ENSG00000231420		
ENSG00000230645		
ENSG00000226825		
ENSG00000229698		
ENSG00000226267		
ENSG00000092439	ENSMUSG00000027365	ortholog_one2one
ENSG00000284730	ENSMUSG00000113558	ortholog_one2one
ENSG00000259684		
ENSG00000197172	ENSMUSG00000063728	ortholog_many2many
ENSG00000197172	ENSMUSG00000031179	ortholog_many2many
ENSG00000197172	ENSMUSG00000096644	ortholog_many2many
ENSG00000197172	ENSMUSG00000079350	ortholog_many2many
ENSG00000197172	ENSMUSG00000055746	ortholog_many2many
ENSG00000197172	ENSMUSG00000094196	ortholog_many2many
ENSG00000197172	ENSMUSG00000033343	ortholog_many2many
ENSG00000197172	ENSMUSG00000031118	ortholog_many2many
ENSG00000197172	ENSMUSG00000079349	ortholog_many2many
ENSG00000197172	ENSMUSG00000043453	ortholog_many2many
ENSG00000214189	ENSMUSG00000054519	ortholog_one2one
ENSG00000242615		
ENSG00000231652		
ENSG00000149257	ENSMUSG00000070436	ortholog_one2one
ENSG00000254004	ENSMUSG00000049421	ortholog_one2one
ENSG00000197497		
ENSG00000267788		
ENSG00000187918	ENSMUSG00000073932	ortholog_one2one
ENSG00000275431		
ENSG00000258460		
ENSG00000258497		
ENSG00000258681		
ENSG00000174799	ENSMUSG00000036403	ortholog_one2one
ENSG00000223735		
ENSG00000103355	ENSMUSG00000049620	ortholog_one2one
ENSG00000214546		
ENSG00000116774	ENSMUSG00000027848	ortholog_one2one
ENSG00000116957	ENSMUSG00000039233	ortholog_one2one
ENSG00000156642	ENSMUSG00000032336	ortholog_one2one
ENSG00000279068		
ENSG00000272674	ENSMUSG00000046387	ortholog_one2one
ENSG00000250257		
ENSG00000240777		
ENSG00000253304	ENSMUSG00000070720	ortholog_one2one
ENSG00000187672	ENSMUSG00000040640	ortholog_one2one
ENSG00000197479	ENSMUSG00000043313	ortholog_one2many
ENSG00000240174		
ENSG00000234669		
ENSG00000253404		
ENSG00000235612		
ENSG00000178631		
ENSG00000276462		
ENSG00000281207		
ENSG00000276842		
ENSG00000139651	ENSMUSG00000046897	ortholog_one2one
ENSG00000233569		
ENSG00000235133		
ENSG00000233516		
ENSG00000234514		
ENSG00000225420		
ENSG00000273372		
ENSG00000224817		
ENSG00000176752		
ENSG00000282581		
ENSG00000189393		
ENSG00000250267		
ENSG00000213264		
ENSG00000233309		
ENSG00000102794	ENSMUSG00000022126	ortholog_one2one
ENSG00000275311		
ENSG00000099812	ENSMUSG00000035852	ortholog_one2one
ENSG00000274722		
ENSG00000277036		
ENSG00000174417	ENSMUSG00000038760	ortholog_one2one
ENSG00000278727		
ENSG00000142937		
ENSG00000267595		
ENSG00000255315		
ENSG00000277606		
ENSG00000254646		
ENSG00000022267	ENSMUSG00000023092	ortholog_one2one
ENSG00000284617		
ENSG00000258405		
ENSG00000278543		
ENSG00000166762	ENSMUSG00000033486	ortholog_one2one
ENSG00000230261		
ENSG00000214980		
ENSG00000272853		
ENSG00000232555		
ENSG00000253842		
ENSG00000257379		
ENSG00000109390	ENSMUSG00000037152	ortholog_one2one
ENSG00000223952		
ENSG00000185863	ENSMUSG00000026963	ortholog_one2one
ENSG00000272519		
ENSG00000164587	ENSMUSG00000024608	ortholog_one2one
ENSG00000270659		
ENSG00000228110		
ENSG00000279960		
ENSG00000264007		
ENSG00000241241	ENSMUSG00000044649	ortholog_many2many
ENSG00000241241	ENSMUSG00000078130	ortholog_many2many
ENSG00000241241	ENSMUSG00000063251	ortholog_many2many
ENSG00000241241	ENSMUSG00000045109	ortholog_many2many
ENSG00000241241	ENSMUSG00000069718	ortholog_many2many
ENSG00000204880	ENSMUSG00000044649	ortholog_many2many
ENSG00000204880	ENSMUSG00000078130	ortholog_many2many
ENSG00000204880	ENSMUSG00000063251	ortholog_many2many
ENSG00000204880	ENSMUSG00000045109	ortholog_many2many
ENSG00000204880	ENSMUSG00000069718	ortholog_many2many
ENSG00000168237	ENSMUSG00000020258	ortholog_one2one
ENSG00000267149		
ENSG00000255251		
ENSG00000265469		
ENSG00000140368	ENSMUSG00000032322	ortholog_one2one
ENSG00000278901		
ENSG00000254092		
ENSG00000281943		
ENSG00000283380		
ENSG00000248112		
ENSG00000266236		
ENSG00000020256	ENSMUSG00000027551	ortholog_one2one
ENSG00000270187		
ENSG00000143469	ENSMUSG00000016200	ortholog_one2one
ENSG00000205628		
ENSG00000224632		
ENSG00000272656		
ENSG00000225185		
ENSG00000259309		
ENSG00000217874		
ENSG00000282470		
ENSG00000126218	ENSMUSG00000031444	ortholog_one2one
ENSG00000255181	ENSMUSG00000098176	ortholog_one2one
ENSG00000280187		
ENSG00000178927	ENSMUSG00000039294	ortholog_one2one
ENSG00000181097		
ENSG00000232239		
ENSG00000272917		
ENSG00000253299		
ENSG00000281721		
ENSG00000165029	ENSMUSG00000015243	ortholog_one2one
ENSG00000260634		
ENSG00000135750	ENSMUSG00000033998	ortholog_one2one
ENSG00000226367		
ENSG00000111596	ENSMUSG00000020166	ortholog_one2one
ENSG00000274021		
ENSG00000101773	ENSMUSG00000041238	ortholog_one2one
ENSG00000066084	ENSMUSG00000023026	ortholog_one2one
ENSG00000259457		
ENSG00000159674	ENSMUSG00000037379	ortholog_one2one
ENSG00000160888	ENSMUSG00000053560	ortholog_one2one
ENSG00000135976		
ENSG00000258368		
ENSG00000156509	ENSMUSG00000048230	ortholog_one2one
ENSG00000267152		
ENSG00000231265		
ENSG00000257820		
ENSG00000180044	ENSMUSG00000046999	ortholog_one2one
ENSG00000254480		
ENSG00000227649		
ENSG00000236643		
ENSG00000198908	ENSMUSG00000072964	ortholog_one2one
ENSG00000279438		
ENSG00000248278		
ENSG00000245482		
ENSG00000264491		
ENSG00000213486		
ENSG00000254788		
ENSG00000136783	ENSMUSG00000015242	ortholog_one2many
ENSG00000136783	ENSMUSG00000015247	ortholog_one2many
ENSG00000254350		
ENSG00000273423		
ENSG00000265883		
ENSG00000276457		
ENSG00000160963	ENSMUSG00000004415	ortholog_one2one
ENSG00000269952		
ENSG00000126106	ENSMUSG00000048772	ortholog_one2one
ENSG00000172016	ENSMUSG00000068341	ortholog_many2many
ENSG00000172016	ENSMUSG00000079516	ortholog_many2many
ENSG00000172016	ENSMUSG00000030017	ortholog_many2many
ENSG00000172016	ENSMUSG00000071356	ortholog_many2many
ENSG00000224731		
ENSG00000012963	ENSMUSG00000041712	ortholog_one2many
ENSG00000184385		
ENSG00000109686	ENSMUSG00000028082	ortholog_one2one
ENSG00000181234	ENSMUSG00000034324	ortholog_one2one
ENSG00000244743		
ENSG00000129845		
ENSG00000198585	ENSMUSG00000032566	ortholog_one2many
ENSG00000198585	ENSMUSG00000032565	ortholog_one2many
ENSG00000125498	ENSMUSG00000031424	ortholog_many2many
ENSG00000125498	ENSMUSG00000057439	ortholog_many2many
ENSG00000129484	ENSMUSG00000036023	ortholog_one2one
ENSG00000216548		
ENSG00000270509		
ENSG00000276487		
ENSG00000248510		
ENSG00000220483		
ENSG00000146013	ENSMUSG00000024366	ortholog_one2one
ENSG00000107938	ENSMUSG00000039990	ortholog_one2one
ENSG00000177464	ENSMUSG00000044317	ortholog_one2one
ENSG00000166250	ENSMUSG00000032024	ortholog_one2one
ENSG00000254272		
ENSG00000278409		
ENSG00000234902		
ENSG00000173083	ENSMUSG00000035273	ortholog_one2one
ENSG00000280160		
ENSG00000136059	ENSMUSG00000038775	ortholog_one2one
ENSG00000283692		
ENSG00000282481		
ENSG00000224525		
ENSG00000102924	ENSMUSG00000031654	ortholog_one2one
ENSG00000259473		
ENSG00000278834		
ENSG00000230921		
ENSG00000275993	ENSMUSG00000024042	ortholog_one2many
ENSG00000249609		
ENSG00000279045		
ENSG00000197576	ENSMUSG00000000942	ortholog_one2one
ENSG00000278661		
ENSG00000282787		
ENSG00000230068		
ENSG00000224727		
ENSG00000231343		
ENSG00000259061		
ENSG00000163792	ENSMUSG00000006642	ortholog_one2one
ENSG00000198093		
ENSG00000227138		
ENSG00000278266		
ENSG00000258934		
ENSG00000148606	ENSMUSG00000025280	ortholog_one2one
ENSG00000236864		
ENSG00000234163		
ENSG00000224339		
ENSG00000164326	ENSMUSG00000021647	ortholog_one2one
ENSG00000280235		
ENSG00000196970		
ENSG00000230279		
ENSG00000279144		
ENSG00000250243		
ENSG00000259012		
ENSG00000237904		
ENSG00000237408		
ENSG00000226566		
ENSG00000260828		
ENSG00000251557		
ENSG00000231436		
ENSG00000231906		
ENSG00000215186		
ENSG00000172270	ENSMUSG00000023175	ortholog_one2one
ENSG00000260144		
ENSG00000261243		
ENSG00000159208	ENSMUSG00000038550	ortholog_one2one
ENSG00000154743	ENSMUSG00000042389	ortholog_one2one
ENSG00000227961		
ENSG00000232218		
ENSG00000135960	ENSMUSG00000003227	ortholog_one2one
ENSG00000223573	ENSMUSG00000110218	ortholog_one2one
ENSG00000230902		
ENSG00000168421	ENSMUSG00000029204	ortholog_one2one
ENSG00000261613		
ENSG00000256221		
ENSG00000228662		
ENSG00000258742		
ENSG00000226733		
ENSG00000197888	ENSMUSG00000029260	ortholog_many2many
ENSG00000197888	ENSMUSG00000035836	ortholog_many2many
ENSG00000197888	ENSMUSG00000061906	ortholog_many2many
ENSG00000197888	ENSMUSG00000070704	ortholog_many2many
ENSG00000197888	ENSMUSG00000035811	ortholog_many2many
ENSG00000197888	ENSMUSG00000057425	ortholog_many2many
ENSG00000197888	ENSMUSG00000054630	ortholog_many2many
ENSG00000279171		
ENSG00000110367	ENSMUSG00000032097	ortholog_one2one
ENSG00000198785	ENSMUSG00000039579	ortholog_one2one
ENSG00000196126	ENSMUSG00000067341	ortholog_many2many
ENSG00000196126	ENSMUSG00000060586	ortholog_many2many
ENSG00000143603	ENSMUSG00000000794	ortholog_one2one
ENSG00000074842	ENSMUSG00000019579	ortholog_one2one
ENSG00000164649	ENSMUSG00000021175	ortholog_one2one
ENSG00000272861		
ENSG00000176007		
ENSG00000250708		
ENSG00000251525		
ENSG00000155729	ENSMUSG00000054770	ortholog_one2one
ENSG00000228820		
ENSG00000178522	ENSMUSG00000029288	ortholog_one2one
ENSG00000279942		
ENSG00000164362	ENSMUSG00000021611	ortholog_one2one
ENSG00000123353	ENSMUSG00000025353	ortholog_one2one
ENSG00000225906		
ENSG00000244249		
ENSG00000160710	ENSMUSG00000027951	ortholog_one2one
ENSG00000272912		
ENSG00000180720	ENSMUSG00000040495	ortholog_one2one
ENSG00000230430	ENSMUSG00000043073	ortholog_many2many
ENSG00000230430	ENSMUSG00000054568	ortholog_many2many
ENSG00000230430	ENSMUSG00000062369	ortholog_many2many
ENSG00000230430	ENSMUSG00000058976	ortholog_many2many
ENSG00000230430	ENSMUSG00000057321	ortholog_many2many
ENSG00000121895	ENSMUSG00000037913	ortholog_one2one
ENSG00000271373		
ENSG00000157404	ENSMUSG00000005672	ortholog_one2one
ENSG00000271338		
ENSG00000184058	ENSMUSG00000009097	ortholog_one2one
ENSG00000250913	ENSMUSG00000043073	ortholog_many2many
ENSG00000250913	ENSMUSG00000054568	ortholog_many2many
ENSG00000250913	ENSMUSG00000062369	ortholog_many2many
ENSG00000250913	ENSMUSG00000058976	ortholog_many2many
ENSG00000250913	ENSMUSG00000057321	ortholog_many2many
ENSG00000267100		
ENSG00000100600	ENSMUSG00000021190	ortholog_one2one
